urb/no urb,State,County,Fips,Difference in Urban Land 2010-2060,Difference in Urban Tree Cover 2010-2060,Urban Tree Cover Change Index,Difference in Temperature Celsius 2010-2060,Temperature Change Index,Difference in Precipitation mm/year 2010-2060,Absolute Precipitation Change Index,Difference in Aridity 2010-2060,Aridity Change Index,Flood Risk Index,Difference in Sea Level Rise % inundation 2010-2060,Sea Level Rise Index,Wildfire Change Index,Hurricane Threat Index,Tornado Risk Index,Ice Storm Risk Index,Pest Index,CTI
0,South Dakota,Minnehaha County,46099,19.92361084,-10.11334346,0.289623943,2.787751459,0.79499804,18.72647196,0.055991676,0.098564937,0.243295363,0.143959463,0,0,0.003396853,0.000969036,0.178571429,0.103448276,0.222222222,0.411920045
1,South Dakota,Moody County,46101,0.376413086,-999,,-999,,-999,,-999,,,-999,,,0.000886754,0.023809524,0.137931034,0.166666667,
0,South Dakota,Pennington County,46103,2.718621961,-5.51589054,0.157962989,2.799915783,0.798467005,-11.2676077,0.033689861,0.094964705,0.234408636,0.11347584,0,0,0.041171593,5.87901E-05,0.130952381,0.068965517,0.388888889,0.398077672
1,South Dakota,Perkins County,46105,0.37572676,-999,,-999,,-999,,-999,,,-999,,,1.59975E-06,0.125,0.068965517,0.055555556,
1,South Dakota,Potter County,46107,0.377706049,-999,,-999,,-999,,-999,,,-999,,,8.5822E-05,0.095238095,0.034482759,0.055555556,
1,South Dakota,Roberts County,46109,0.383485117,-999,,-999,,-999,,-999,,,-999,,,0.000284602,0.095238095,0.137931034,0.111111111,
1,South Dakota,Sanborn County,46111,0.377224123,-999,,-999,,-999,,-999,,,-999,,,0.000734439,0.071428571,0.068965517,0.055555556,
0,South Dakota,Shannon County,46113,0.375947757,-9.847247467,0.282003538,2.516522689,0.717650276,39.93804107,0.119413729,0.061147446,0.150934912,0.069713129,0,0,0.060323391,8.06684E-05,0,0,0.111111111,0.305678117
1,South Dakota,Spink County,46115,0.378060708,-999,,-999,,-999,,-999,,,-999,,,0.000354969,0.083333333,0.103448276,0.055555556,
0,South Dakota,Stanley County,46117,0.375737457,-8.255662675,0.236424046,2.725667825,0.777293317,-15.755958,0.047109915,0.060714504,0.149866249,0.364688604,0,0,0.005571677,0.000102223,0.06547619,0.034482759,0.055555556,0.351257814
1,South Dakota,Sully County,46119,0.377683277,-999,,-999,,-999,,-999,,,-999,,,0.00010449,0.035714286,0.034482759,0.055555556,
1,South Dakota,Todd County,46121,0.375801807,-999,,-999,,-999,,-999,,,-999,,,0.000687719,0.083333333,0.034482759,0.055555556,
0,South Dakota,Tripp County,46123,0.375697449,-9.179952339,0.262893671,2.712724428,0.773602179,26.11039938,0.078069431,0.090459404,0.223287856,0.008146056,0,0,0.001070207,0.000771701,0.148809524,0,0.055555556,0.313966256
1,South Dakota,Turner County,46125,0.37578772,-999,,-999,,-999,,-999,,,-999,,,0.001151297,0.214285714,0.068965517,0.055555556,
0,South Dakota,Union County,46127,1.895394969,-7.122058701,0.203960118,2.661200696,0.758908879,105.369471,0.315052044,0.095615897,0.236016021,0.219068171,0,0,0.006771918,0.002223623,0.071428571,0.172413793,0.111111111,0.424152979
0,South Dakota,Walworth County,46129,0.377703562,-6.39759322,0.183213018,2.776403783,0.791761962,-54.3825025,0.162602302,0.096659642,0.238592377,0.000168523,0,0,0.008274283,6.43222E-05,0.119047619,0.034482759,0.111111111,0.333609214
0,South Dakota,Yankton County,46135,1.635795882,-7.096703746,0.203234007,2.69079176,0.767347522,49.37699638,0.147635966,0.070721141,0.174566394,0.137390017,0,0,0.002129164,0.00130637,0.166666667,0.103448276,0.055555556,0.355851267
0,South Dakota,Ziebach County,46137,0.376900628,-10.45514761,0.299412463,2.758501093,0.786656556,-50.4290365,0.150781539,0.095929323,0.236789674,0,0,0,0.023639343,5.80495E-05,0.047619048,0.034482759,0.055555556,0.330712029
0,Tennessee,Anderson County,47001,27.4330577,-16.14034754,0.462224101,2.600691718,0.74165321,311.278793,0.93071569,0.095899758,0.236716697,0.143489067,0,0,0.013616811,0.109470698,0.053571429,0.172413793,0.555555556,0.702888117
0,Tennessee,Bedford County,47003,6.688502233,-8.249842389,0.236257365,2.519146169,0.718398428,307.1952449,0.918505985,0.137228647,0.33873195,0.052528668,0,0,0.003374888,0.179560329,0.101190476,0.034482759,0.388888889,0.612370377
0,Tennessee,Benton County,47005,1.611827797,-21.44473994,0.614130249,2.894240057,0.825365964,292.2348505,0.873774786,0.114652424,0.283005334,0.070781165,0,0,0.011378071,0.12855511,0.160714286,0.137931034,0.333333333,0.706840953
1,Tennessee,Bledsoe County,47007,0.375717266,-999,,-999,,-999,,-999,,,-999,,,0.158357387,0.047619048,0.137931034,0.5,
0,Tennessee,Blount County,47009,30.6824218,-15.30992885,0.438442734,2.65950103,0.758424177,252.8544587,0.756028414,0.094572593,0.233440756,0.084187955,0,0,0.014217928,0.134788892,0.095238095,0.103448276,0.722222222,0.686911218
0,Tennessee,Bradley County,47011,30.64870055,-12.01624376,0.344118828,2.617116731,0.746337219,260.7914949,0.779759951,0.122328175,0.301951978,0.0893371,0,0,0.016960282,0.205896137,0.226190476,0.068965517,0.5,0.674588473
0,Tennessee,Campbell County,47013,11.97976356,-15.21713808,0.43578541,2.551012064,0.727485796,305.036701,0.912051994,0.090741475,0.223984113,0.112910651,0,0,0.026391441,0.085783884,0.017857143,0.137931034,0.444444444,0.643258403
0,Tennessee,Cannon County,47015,0.37526139,-12.57775106,0.360199163,2.635608054,0.751610489,325.8883003,0.974397747,0.126166857,0.311427291,0.157094767,0,0,0.004580584,0.125129296,0.071428571,0.034482759,0.388888889,0.654305158
0,Tennessee,Carroll County,47017,0.375779842,-15.33041959,0.439029544,3.060204111,0.872694824,279.612351,0.836033832,0.121390621,0.299637741,0,0,0,0.011632854,0.145428129,0.196428571,0.034482759,0.333333333,0.652173633
0,Tennessee,Carter County,47019,23.98018375,-18.67785218,0.534892661,2.588293401,0.738117515,187.6579406,0.56109248,0.088952869,0.219569162,0.135785511,0,0,0.009338172,0.1072036,0.011904762,0.24137931,0.666666667,0.663753293
0,Tennessee,Cheatham County,47021,5.781009269,-15.60646624,0.446934914,2.811055461,0.801643767,303.0393203,0.906079876,0.113918134,0.281192832,0.081275255,0,0,0.002227921,0.100532378,0.035714286,0.068965517,0.277777778,0.618524428
0,Tennessee,Chester County,47023,2.718592639,-20.55025482,0.58851416,2.755990006,0.785940456,272.9256613,0.8160408,0.099145935,0.244729485,0.002410844,0,0,0.013402349,0.172174105,0.077380952,0.034482759,0.333333333,0.631887403
0,Tennessee,Claiborne County,47025,4.985733754,-10.25893684,0.293793418,2.692105209,0.767722085,289.9891929,0.867060327,0.093882343,0.231736958,0.072776977,0,0,0.075063553,0.093323213,0.06547619,0.137931034,0.444444444,0.628027862
1,Tennessee,Clay County,47027,0.375271984,-999,,-999,,-999,,-999,,,-999,,,0.088285619,0,0,0.388888889,
0,Tennessee,Cocke County,47029,4.932381052,-13.94556385,0.399370317,2.714453467,0.774095258,211.4245081,0.632153913,0.085810137,0.211811714,0.102910541,0,0,0.004469226,0.116304133,0.035714286,0.172413793,0.666666667,0.641495397
0,Tennessee,Coffee County,47031,13.098548,-16.2886404,0.466470883,2.525865076,0.720314495,314.5571792,0.940517982,0.14279824,0.352479803,0.057392926,0,0,0.00786576,0.185528601,0.142857143,0.034482759,0.388888889,0.67808407
0,Tennessee,Crockett County,47033,2.722226182,-12.43228027,0.356033199,2.941903173,0.838958311,263.7285792,0.788541758,0.109412277,0.270070681,0.001551699,0,0,0.001199173,0.157829015,0.107142857,0.068965517,0.222222222,0.580127311
0,Tennessee,Cumberland County,47035,10.84672478,-15.92980011,0.456194486,2.70848826,0.772394128,323.9803578,0.968693047,0.126346106,0.311869744,0.057251451,0,0,0.020201384,0.157343239,0.148809524,0.068965517,0.555555556,0.722680539
0,Tennessee,Davidson County,47037,34.60439223,-12.39302668,0.354909063,2.76408874,0.788250015,289.6198778,0.865956084,0.107001919,0.264121009,0.181855588,0,0,0.001366846,0.126755182,0.244047619,0.034482759,0.333333333,0.657508714
1,Tennessee,Decatur County,47039,0.374813157,-999,,-999,,-999,,-999,,,-999,,,0.151376465,0.029761905,0.034482759,0.333333333,
0,Tennessee,DeKalb County,47041,1.621197786,-11.59661843,0.33210168,2.681371657,0.764661141,328.9692832,0.983609807,0.126048315,0.311134683,0.039439242,0,0,0.004070388,0.11532828,0.095238095,0.034482759,0.388888889,0.631997787
0,Tennessee,Dickson County,47043,10.59862948,-10.28172059,0.294445894,2.710362232,0.772928538,319.7534568,0.95605472,0.115615975,0.285383742,0.002899595,0,0,0.008334995,0.118982285,0.089285714,0.137931034,0.222222222,0.595490662
0,Tennessee,Dyer County,47045,9.519269244,-17.61306055,0.504399367,3.082906586,0.879169011,226.8132186,0.678165767,0.119603967,0.295227607,0.193443366,0,0,0.003331643,0.140676128,0.238095238,0.068965517,0.222222222,0.66329738
0,Tennessee,Fayette County,47047,1.627641028,-12.20764193,0.349600051,2.779103493,0.792531853,252.3853111,0.754625674,0.105978174,0.261594022,0.027577071,0,0,0.00745445,0.182796122,0.148809524,0.034482759,0.333333333,0.596367733
1,Tennessee,Fentress County,47049,0.375709714,-999,,-999,,-999,,-999,,,-999,,,0.122102795,0.119047619,0.172413793,0.5,
0,Tennessee,Franklin County,47051,9.288435825,-15.78949778,0.452176535,2.489860798,0.710046962,280.5990132,0.838983928,0.132362152,0.32671961,0.137041535,0,0,0.007758247,0.173255939,0.220238095,0.137931034,0.444444444,0.708788215
0,Tennessee,Gibson County,47053,6.70801191,-14.64099776,0.419286017,3.041733638,0.8674275,260.4536065,0.778749673,0.114056812,0.281535141,0.020461281,0,0,0.005069799,0.14736569,0.220238095,0.068965517,0.166666667,0.613148239
0,Tennessee,Giles County,47055,0.957665084,-15.53088743,0.444770503,2.506741674,0.714860971,273.6420041,0.818182647,0.122712215,0.302899933,0.062244625,0,0,0.010083791,0.15107624,0.196428571,0.034482759,0.388888889,0.643115401
1,Tennessee,Grainger County,47057,0.371344987,-999,,-999,,-999,,-999,,,-999,,,0.125416106,0.005952381,0.103448276,0.5,
0,Tennessee,Greene County,47059,12.10613409,-12.95593268,0.371029454,2.657747164,0.757924017,217.5778149,0.650552144,0.085480323,0.210997609,0.027258907,0,0,0.011461216,0.163060327,0.095238095,0.137931034,0.666666667,0.636683294
1,Tennessee,Grundy County,47061,0.375596412,-999,,-999,,-999,,-999,,,-999,,,0.17021101,0.05952381,0.068965517,0.444444444,
0,Tennessee,Hamblen County,47063,34.02012727,-13.62419469,0.390167011,2.654728059,0.757063043,247.2578828,0.739294794,0.084300349,0.20808499,0.03066342,0,0,0.012989597,0.17564311,0.005952381,0.103448276,0.5,0.602537354
0,Tennessee,Hamilton County,47065,35.60541345,-22.89126075,0.655555427,2.561247951,0.730404819,263.191674,0.786936425,0.121016312,0.298713807,0.207756651,0,0,0.038258169,0.180281543,0.19047619,0.103448276,0.5,0.757987592
1,Tennessee,Hancock County,47067,0.375837573,-999,,-999,,-999,,-999,,,-999,,,0.086124568,0.017857143,0.103448276,0.5,
0,Tennessee,Hardeman County,47069,0.572470979,-20.02039237,0.573340063,2.774234737,0.791143404,256.5710366,0.767140887,0.099699901,0.246096881,0.114404636,0,0,0.012123631,0.176158644,0.130952381,0.034482759,0.333333333,0.654292428
0,Tennessee,Hardin County,47071,1.91621168,-17.05807861,0.488505903,2.646673999,0.754766223,269.0476501,0.804445645,0.101802891,0.251287851,0.08601663,0,0,0.018994048,0.169506476,0.154761905,0.068965517,0.333333333,0.644463457
0,Tennessee,Hawkins County,47073,13.02461093,-11.59977648,0.332192119,2.613517956,0.745310937,237.0161319,0.708672219,0.085532233,0.211125743,0.052497416,0,0,0.021310078,0.120713424,0.017857143,0.137931034,0.5,0.587226148
0,Tennessee,Haywood County,47075,1.629550833,-16.93832761,0.485076498,2.884147774,0.822487894,273.4804684,0.817699659,0.101575611,0.250726838,0.008796909,0,0,0.001256226,0.169052568,0.089285714,0.034482759,0.277777778,0.609280304
0,Tennessee,Henderson County,47077,1.622356647,-12.60815934,0.36106999,2.792616523,0.796385436,276.8530196,0.827783502,0.097968309,0.241822661,0.07471313,0,0,0.015056726,0.161326263,0.160714286,0.034482759,0.333333333,0.619403004
0,Tennessee,Henry County,47079,3.932148982,-14.71100883,0.42129098,3.137887802,0.894848299,279.7194333,0.836354006,0.125164646,0.308953457,0.125614911,0,0,0.010687355,0.126331166,0.095238095,0.103448276,0.333333333,0.669851771
1,Tennessee,Hickman County,47081,0.376692053,-999,,-999,,-999,,-999,,,-999,,,0.11158216,0.113095238,0.068965517,0.277777778,
1,Tennessee,Houston County,47083,0.375025943,-999,,-999,,-999,,-999,,,-999,,,0.096470418,0.053571429,0.068965517,0.277777778,
0,Tennessee,Humphreys County,47085,0.571237047,-22.73352258,0.651038153,2.776084128,0.791670804,300.3390246,0.89800606,0.120877188,0.298370396,0.152778311,0,0,0.007387308,0.110806084,0.071428571,0.068965517,0.277777778,0.684441395
1,Tennessee,Jackson County,47087,0.374770661,-999,,-999,,-999,,-999,,,-999,,,0.07826323,0.05952381,0,0.388888889,
0,Tennessee,Jefferson County,47089,22.67367016,-13.04490594,0.373577453,2.66505896,0.760009161,245.1848327,0.733096427,0.085444705,0.210909691,0.056534391,0,0,0.018145672,0.177405566,0.017857143,0.103448276,0.555555556,0.619372917
0,Tennessee,Johnson County,47091,1.146975501,-8.913202662,0.255254546,2.674522069,0.762707807,165.9506259,0.49618816,0.096639849,0.23854352,0.311644548,0,0,0.011167189,0.101240536,0.017857143,0.137931034,0.555555556,0.595414062
0,Tennessee,Knox County,47093,35.53199551,-14.78979879,0.423547352,2.608145083,0.743778726,280.383304,0.838338963,0.09305167,0.229686543,0.093708037,0,0,0.006975202,0.168193163,0.083333333,0.137931034,0.555555556,0.674898033
1,Tennessee,Lake County,47095,0.380042451,-999,,-999,,-999,,-999,,,-999,,,0.128743208,0.023809524,0.068965517,0.222222222,
0,Tennessee,Lauderdale County,47097,5.84099195,-17.97962515,0.514896972,2.949321707,0.841073894,245.6883857,0.734602037,0.111849654,0.276087045,0.056963046,0,0,0.003879334,0.149969319,0.107142857,0.103448276,0.222222222,0.620130557
0,Tennessee,Lawrence County,47099,2.713561654,-8.956442804,0.256492849,2.524414815,0.719900916,291.3425683,0.871106885,0.126048076,0.311134094,0.027505798,0,0,0.010117097,0.173445152,0.273809524,0.034482759,0.333333333,0.620341607
0,Tennessee,Lewis County,47101,1.897344819,-11.75483731,0.336632721,2.618253246,0.746661325,299.2347832,0.894704407,0.111694458,0.275703962,0,0,0,0.009661874,0.126648662,0.05952381,0.068965517,0.333333333,0.588080843
0,Tennessee,Lincoln County,47103,2.717917553,-11.76935319,0.337048424,2.488057149,0.709532605,272.2109283,0.813903767,0.141875927,0.350203186,0.075246315,0,0,0.010635577,0.172484416,0.291666667,0.068965517,0.444444444,0.673498927
0,Tennessee,Loudon County,47105,27.32163391,-12.80610815,0.366738809,2.654827915,0.757091519,287.685549,0.86017249,0.098249807,0.242517503,0.165689768,0,0,0.009199666,0.174829093,0.077380952,0.172413793,0.555555556,0.695234608
0,Tennessee,McMinn County,47107,13.26742003,-15.67626627,0.448933833,2.695980735,0.76882729,277.5257106,0.829794831,0.116597687,0.287806976,0.075981204,0,0,0.014424895,0.178828338,0.220238095,0.137931034,0.5,0.711654429
0,Tennessee,McNairy County,47109,0.766790858,-24.14759889,0.691534192,2.663516312,0.759569236,256.1886737,0.765997632,0.104711848,0.258468252,0.103115222,0,0,0.034447696,0.183660567,0.172619048,0.068965517,0.333333333,0.693236483
0,Tennessee,Macon County,47111,1.896240481,-11.8114235,0.338253225,2.899268935,0.826800077,316.0033437,0.944841977,0.107866635,0.266255453,0,0,0,0.005438438,0.100578224,0.05952381,0,0.333333333,0.59277129
0,Tennessee,Madison County,47113,23.66866137,-15.50083678,0.443909918,2.869266709,0.818244181,277.025159,0.828298194,0.106648774,0.263249315,0.096996184,0,0,0.004988223,0.164603389,0.255952381,0.034482759,0.277777778,0.656178747
0,Tennessee,Marion County,47115,1.901227631,-11.63451114,0.333186844,2.48491525,0.708636613,253.9019669,0.759160437,0.13174133,0.325187188,0.199232108,0,0,0.020179319,0.145319723,0.089285714,0.068965517,0.5,0.648219615
0,Tennessee,Marshall County,47117,3.923722844,-12.06091507,0.345398116,2.670548102,0.761574529,292.8523112,0.875620978,0.130480511,0.322075011,0.057154352,0,0,0.005292023,0.169446205,0.077380952,0.034482759,0.388888889,0.6255977
0,Tennessee,Maury County,47119,16.27138136,-14.25817476,0.408322807,2.628870449,0.74968909,300.5271166,0.898568451,0.120618477,0.297731799,0.064064086,0,0,0.005462167,0.151711439,0.083333333,0.034482759,0.333333333,0.623450685
1,Tennessee,Meigs County,47121,0.370592109,-999,,-999,,-999,,-999,,,-999,,,0.177095708,0.047619048,0.137931034,0.5,
0,Tennessee,Monroe County,47123,3.915115942,-14.47738181,0.414600416,2.65274423,0.756497304,274.2261739,0.8199293,0.108106855,0.266848408,0.080002121,0,0,0.012060504,0.132237912,0.142857143,0.172413793,0.611111111,0.700689626
0,Tennessee,Montgomery County,47125,30.70669455,-13.1416562,0.376348168,2.803340134,0.799443546,291.1985696,0.870676332,0.117940689,0.29112201,0.134058807,0,0,0.001965805,0.115039853,0.208333333,0.137931034,0.333333333,0.672309837
0,Tennessee,Moore County,47127,0.374961325,-14.95098811,0.42816346,2.51535239,0.717316536,320.2482164,0.957534039,0.146137363,0.360722016,0,0,0,0,0.141385063,0.095238095,0.068965517,0.388888889,0.650052221
0,Tennessee,Morgan County,47129,0.375870434,-16.35248995,0.468299394,2.595920563,0.740292594,315.8085938,0.94425968,0.095714499,0.236259407,0.381152306,0,0,0.004299471,0.116724246,0.041666667,0.137931034,0.611111111,0.755998176
0,Tennessee,Obion County,47131,1.890916167,-14.21055655,0.406959126,3.1715265,0.904441227,223.0164996,0.666813673,0.134289885,0.33147798,0.086829482,0,0,0.003862255,0.119964797,0.089285714,0.068965517,0.222222222,0.597989367
0,Tennessee,Overton County,47133,0.56923245,-12.82291473,0.367220113,2.740459248,0.781511466,319.770702,0.956106283,0.104110152,0.25698304,0.134251464,0,0,0.004628736,0.11015729,0.101190476,0.034482759,0.5,0.667916391
1,Tennessee,Perry County,47135,0.374661631,-999,,-999,,-999,,-999,,,-999,,,0.103008756,0.05952381,0.034482759,0.333333333,
1,Tennessee,Pickett County,47137,0.375731824,-999,,-999,,-999,,-999,,,-999,,,0.094241844,0.047619048,0.068965517,0.5,
1,Tennessee,Polk County,47139,0.372828015,-999,,-999,,-999,,-999,,,-999,,,0.123347929,0.125,0.137931034,0.555555556,
0,Tennessee,Putnam County,47141,25.81138762,-15.20475289,0.435430726,2.777977691,0.792210802,334.6077393,1.000468648,0.119180117,0.294181386,0.045370167,0,0,0.008151539,0.12172836,0.107142857,0.103448276,0.5,0.70060361
0,Tennessee,Rhea County,47143,7.343808174,-18.88247847,0.540752708,2.553878829,0.728303327,299.2251084,0.894675479,0.117057408,0.288941741,0.352615601,0,0,0.022944932,0.172711695,0.035714286,0.137931034,0.611111111,0.776974891
0,Tennessee,Roane County,47145,20.12932933,-14.77593327,0.423150274,2.619715993,0.747078464,319.1060872,0.954119101,0.100897597,0.249053244,0.206758312,0,0,0.014966894,0.14360786,0.005952381,0.206896552,0.555555556,0.720629625
0,Tennessee,Robertson County,47147,13.12294412,-13.49440546,0.386450132,2.874275209,0.819672481,299.4740619,0.895419844,0.112595511,0.2779281,0.024382913,0,0,0.002498427,0.129552708,0.166666667,0.137931034,0.333333333,0.653212103
0,Tennessee,Rutherford County,47149,33.44358367,-10.72577073,0.307162515,2.662296275,0.759221312,309.4561592,0.925266062,0.118502564,0.292508931,0.145850064,0,0,0.001639557,0.176052245,0.232142857,0.034482759,0.333333333,0.660053715
0,Tennessee,Scott County,47151,1.622294442,-14.63961921,0.419246538,2.729441952,0.778369605,304.5727076,0.910664665,0.093140853,0.229906682,0.174847888,0,0,0.02998707,0.088889689,0.06547619,0.103448276,0.5,0.678900712
0,Tennessee,Sequatchie County,47153,2.714603643,-14.63645782,0.419156003,2.487013051,0.709234854,280.3972752,0.838380736,0.123535026,0.304930941,0.294727371,0,0,0.028614031,0.158286645,0.107142857,0.103448276,0.5,0.711888096
0,Tennessee,Sevier County,47155,19.75009528,-15.58336694,0.446273401,2.7379132,0.780785396,228.3122805,0.682647924,0.089332653,0.220506612,0.147172803,0,0,0.012753479,0.104581292,0.005952381,0.24137931,0.722222222,0.691732421
0,Tennessee,Shelby County,47157,36.26476511,-15.36181739,0.439928708,2.73192652,0.779078142,234.8868038,0.702305582,0.108978599,0.2690002,0.064870965,0,0,0.002593527,0.179258921,0.43452381,0,0.333333333,0.659494143
0,Tennessee,Smith County,47159,0.954027368,-19.77209325,0.566229321,2.859401826,0.815430959,326.3799875,0.975867879,0.111900292,0.276212037,0.241302748,0,0,0.003352915,0.099228259,0.06547619,0,0.388888889,0.705429075
1,Tennessee,Stewart County,47161,0.374434593,-999,,-999,,-999,,-999,,,-999,,,0.094648219,0.053571429,0.103448276,0.333333333,
0,Tennessee,Sullivan County,47163,33.71608468,-18.04530644,0.51677794,2.577340567,0.734994037,208.5790162,0.623645965,0.084294684,0.208071007,0.085522743,0,0,0.009837358,0.144589315,0.011904762,0.103448276,0.5,0.605669476
0,Tennessee,Sumner County,47165,30.75003257,-15.90752852,0.455556676,2.827367459,0.806295547,297.8115462,0.890448964,0.108486699,0.267786006,0.195775257,0,0,0.002303397,0.124619347,0.255952381,0.068965517,0.277777778,0.687930951
0,Tennessee,Tipton County,47167,15.18945929,-11.99596006,0.343537947,2.854732825,0.814099475,244.2564191,0.730320494,0.109811908,0.271057119,0.05072145,0,0,0.001607146,0.162915259,0.101190476,0.103448276,0.222222222,0.57782252
1,Tennessee,Trousdale County,47169,0.375299001,-999,,-999,,-999,,-999,,,-999,,,0.116851555,0.05952381,0,0.333333333,
0,Tennessee,Unicoi County,47171,10.58363636,-11.46150384,0.328232295,2.598440902,0.741011332,195.7905719,0.58540884,0.096203845,0.2374673,0.191955442,0,0,0.011845998,0.093647804,0.017857143,0.137931034,0.611111111,0.609244999
1,Tennessee,Union County,47173,0.375465919,-999,,-999,,-999,,-999,,,-999,,,0.11371446,0.005952381,0.137931034,0.555555556,
1,Tennessee,Van Buren County,47175,0.375836932,-999,,-999,,-999,,-999,,,-999,,,0.158921198,0.011904762,0.068965517,0.5,
0,Tennessee,Warren County,47177,9.32473323,-16.21524437,0.464368982,2.664871608,0.759955733,296.9274621,0.887805575,0.119014437,0.293772426,0.063032704,0,0,0.011115059,0.171273769,0.130952381,0.034482759,0.5,0.682121429
0,Tennessee,Washington County,47179,33.86602402,-17.16958933,0.491699325,2.599342579,0.741268468,205.581826,0.614684442,0.08660606,0.213776352,0.059073002,0,0,0.013027172,0.176904263,0.05952381,0.137931034,0.555555556,0.630882962
1,Tennessee,Wayne County,47181,0.375304535,-999,,-999,,-999,,-999,,,-999,,,0.13541781,0.166666667,0.068965517,0.333333333,
0,Tennessee,Weakley County,47183,2.71601764,-14.25345049,0.408187515,3.172874486,0.904825639,250.9100652,0.750214726,0.129467696,0.319575002,0.098894717,0,0,0.008943054,0.131199322,0.166666667,0.068965517,0.166666667,0.622932783
0,Tennessee,White County,47185,3.931805325,-14.12781037,0.404589458,2.707342781,0.772067466,319.9327347,0.956590757,0.12091026,0.298452029,0.128504193,0,0,0.009296429,0.142113235,0.113095238,0.034482759,0.555555556,0.701941502
0,Tennessee,Williamson County,47187,30.64432181,-10.36287827,0.296770072,2.647440298,0.754984753,301.5850598,0.901731674,0.11612721,0.286645663,0.098764623,0,0,0.002129725,0.136163021,0.113095238,0.068965517,0.333333333,0.61655008
0,Tennessee,Wilson County,47189,25.81942728,-13.83141819,0.396101436,2.797361482,0.797738581,305.9950137,0.914917325,0.112938429,0.278774551,0.188214579,0,0,0.001616766,0.149091185,0.226190476,0,0.333333333,0.675895295
0,Texas,Anderson County,48001,2.703327026,-5.763192632,0.165045178,2.817048124,0.803352727,45.43293576,0.135843325,0.203940311,0.503401448,0.037561982,0,0,0.030518792,0.251147185,0.220238095,0.103448276,0.222222222,0.51140874
0,Texas,Andrews County,48003,0.375722646,-7.414344092,0.212330529,2.556023411,0.728914909,-6.584076328,0.019686221,0.096586239,0.238411192,0.063672263,0,0,0.017792356,0.043869529,0.083333333,0.137931034,0.111111111,0.346410895
0,Texas,Angelina County,48005,12.86390867,-6.620532005,0.189597495,2.852143654,0.813361107,7.869127967,0.023528493,0.202892445,0.50081492,0.039798459,0,0,0.033106925,0.364932603,0.297619048,0.068965517,0.222222222,0.527826581
0,Texas,Aransas County,48007,14.8442099,-8.3867435,0.240177912,2.072022614,0.590889805,-33.16353222,0.09915812,0.158849488,0.392100325,0.225052003,0.058583975,0.121215501,0.001905305,0.573085772,0.041666667,0.034482759,0.111111111,0.502926719
0,Texas,Archer County,48009,0.374106041,-7.293244195,0.208862494,2.809389114,0.801168566,-29.3482666,0.087750572,0.156439652,0.386151942,0.36358253,0,0,0.015687483,0.092751923,0.120535714,0.103448276,0.111111111,0.474650316
1,Texas,Armstrong County,48011,0.373795451,-999,,-999,,-999,,-999,,,-999,,,0.025198369,0.095238095,0.068965517,0.111111111,
0,Texas,Atascosa County,48013,0.955511739,-7.896371909,0.226134747,2.461491624,0.701956772,-42.22378616,0.126248049,0.150684754,0.371946689,0.063402654,0,0,0.0159327,0.265095075,0.041666667,0,0.166666667,0.411541652
0,Texas,Austin County,48015,0.755780671,-12.56411505,0.359808658,2.557129573,0.729230359,-54.24720885,0.162197778,0.173026021,0.427093343,0.005870055,0,0,0.003222,0.415682241,0.05952381,0.137931034,0.222222222,0.521522748
0,Texas,Bailey County,48017,0.375157376,-8.230704217,0.23570929,2.707366241,0.772074156,-90.05583695,0.269264667,0.105841447,0.261256529,0.095985105,0,0,0.006679014,0.025047657,0.191137566,0.068965517,0.111111111,0.423309897
1,Texas,Bandera County,48019,0.374704962,-999,,-999,,-999,,-999,,,-999,,,0.128899112,0.011904762,0,0.166666667,
0,Texas,Bastrop County,48021,4.972823767,-8.031620885,0.230007981,2.605285302,0.742963187,-43.69229255,0.130638846,0.173007152,0.427046768,0.077176189,0,0,0.046621184,0.29296883,0.130952381,0,0.166666667,0.465344115
1,Texas,Baylor County,48023,0.372979898,-999,,-999,,-999,,-999,,,-999,,,0.082770051,0.104047619,0.103448276,0.111111111,
0,Texas,Bee County,48025,1.896603563,-7.588606195,0.217321013,2.425514699,0.691697039,-48.86537602,0.146106234,0.13947904,0.344286767,0.080893245,0,0,0.005317133,0.38312724,0.119047619,0.068965517,0.111111111,0.449735043
0,Texas,Bell County,48027,25.75345344,-3.586480505,0.102708924,2.588649633,0.738219104,17.85672332,0.05339115,0.171596111,0.423563788,0.045538709,0,0,0.015443761,0.219966529,0.363095238,0.172413793,0.166666667,0.476664338
0,Texas,Bexar County,48029,35.62244259,-3.926428712,0.112444294,2.47389665,0.70549438,-35.09101502,0.104921244,0.165464578,0.408428857,0.073829073,0,0,0.010922121,0.234983844,0.339285714,0,0.166666667,0.447530953
1,Texas,Blanco County,48031,0.373818264,-999,,-999,,-999,,-999,,,-999,,,0.19404699,0.083333333,0,0.166666667,
1,Texas,Borden County,48033,0.372327189,-999,,-999,,-999,,-999,,,-999,,,0.059313911,0.017857143,0.137931034,0.111111111,
0,Texas,Bosque County,48035,0.375221605,-13.64567915,0.390782278,2.604553498,0.742754494,46.76926112,0.139838904,0.177834527,0.438962546,0.139152019,0,0,0.007692114,0.170130938,0.19047619,0.068965517,0.166666667,0.507897809
